0 7 9 1 8 0 9 6 8 0.993517 0.993517 
0 8 0 1 9 1 9 7 9 -0.818251 -0.818251 
0 8 1 1 9 2 9 7 0 -0.95273 -0.95273 
0 8 2 1 9 3 9 7 1 0.781899 0.781899 
0 8 3 1 9 4 9 7 2 -0.768768 -0.768768 
0 8 4 1 9 5 9 7 3 0.437645 0.437645 
0 8 5 1 9 6 9 7 4 0.530475 0.530475 
0 8 6 1 9 7 9 7 5 0.641642 0.641642 
0 8 7 1 9 8 9 7 6 -0.661541 -0.661541 
0 8 8 1 9 9 9 7 7 0.973211 0.973211 
0 8 9 1 9 0 9 7 8 0.0597606 0.0597606 
0 9 0 1 0 1 9 8 9 -0.725975 -0.725975 
0 9 1 1 0 2 9 8 0 -0.0938945 -0.0938945 
0 9 2 1 0 3 9 8 1 -0.987824 -0.987824 
0 9 3 1 0 4 9 8 2 -0.650649 -0.650649 
0 9 4 1 0 5 9 8 3 -0.453637 -0.453637 
0 9 5 1 0 6 9 8 4 -0.915177 -0.915177 
0 9 6 1 0 7 9 8 5 -0.458821 -0.458821 
0 9 7 1 0 8 9 8 6 -0.0146662 -0.0146662 
0 9 8 1 0 9 9 8 7 -0.650426 -0.650426 
0 9 9 1 0 0 9 8 8 0.883522 0.883522 
1 0 0 2 1 1 0 9 9 -0.173057 -0.173057 
1 0 1 2 1 2 0 9 0 0.24653 0.24653 
1 0 2 2 1 3 0 9 1 -0.402233 -0.402233 
1 0 3 2 1 4 0 9 2 -0.487434 -0.487434 
1 0 4 2 1 5 0 9 3 -0.926143 -0.926143 
1 0 5 2 1 6 0 9 4 0.801054 0.801054 
1 0 6 2 1 7 0 9 5 -0.892027 -0.892027 
1 0 7 2 1 8 0 9 6 -0.128059 -0.128059 
1 0 8 2 1 9 0 9 7 -0.150471 -0.150471 
1 0 9 2 1 0 0 9 8 0.654187 0.654187 
1 1 0 2 2 1 0 0 9 0.155787 0.155787 
1 1 1 2 2 2 0 0 0 -0.549103 -0.549103 
1 1 2 2 2 3 0 0 1 0.0613572 0.0613572 
1 1 3 2 2 4 0 0 2 -0.498653 -0.498653 
1 1 4 2 2 5 0 0 3 0.380119 0.380119 
1 1 5 2 2 6 0 0 4 0.284558 0.284558 
1 1 6 2 2 7 0 0 5 0.601269 0.601269 
1 1 7 2 2 8 0 0 6 0.900249 0.900249 
1 1 8 2 2 9 0 0 7 -0.558257 -0.558257 
1 1 9 2 2 0 0 0 8 0.370177 0.370177 
1 2 0 2 3 1 0 1 9 0.651752 0.651752 
1 2 1 2 3 2 0 1 0 0.313713 0.313713 
1 2 2 2 3 3 0 1 1 0.927511 0.927511 
1 2 3 2 3 4 0 1 2 0.15711 0.15711 
1 2 4 2 3 5 0 1 3 0.829892 0.829892 
1 2 5 2 3 6 0 1 4 -0.72494 -0.72494 
1 2 6 2 3 7 0 1 5 -0.278603 -0.278603 
1 2 7 2 3 8 0 1 6 -0.300646 -0.300646 
1 2 8 2 3 9 0 1 7 0.548951 0.548951 
1 2 9 2 3 0 0 1 8 -0.805673 -0.805673 
1 3 0 2 4 1 0 2 9 0.223912 0.223912 
1 3 1 2 4 2 0 2 0 -0.193906 -0.193906 
1 3 2 2 4 3 0 2 1 0.239762 0.239762 
1 3 3 2 4 4 0 2 2 0.566425 0.566425 
1 3 4 2 4 5 0 2 3 0.153531 0.153531 
1 3 5 2 4 6 0 2 4 -0.130621 -0.130621 
1 3 6 2 4 7 0 2 5 -0.444499 -0.444499 
1 3 7 2 4 8 0 2 6 0.0569148 0.0569148 
1 3 8 2 4 9 0 2 7 0.498985 0.498985 
1 3 9 2 4 0 0 2 8 -0.835921 -0.835921 
1 4 0 2 5 1 0 3 9 -0.807213 -0.807213 
1 4 1 2 5 2 0 3 0 0.100775 0.100775 
1 4 2 2 5 3 0 3 1 0.432138 0.432138 
1 4 3 2 5 4 0 3 2 0.23764 0.23764 
1 4 4 2 5 5 0 3 3 -0.0926147 -0.0926147 
1 4 5 2 5 6 0 3 4 0.871638 0.871638 
1 4 6 2 5 7 0 3 5 0.763524 0.763524 
1 4 7 2 5 8 0 3 6 0.251586 0.251586 
1 4 8 2 5 9 0 3 7 -0.529872 -0.529872 
1 4 9 2 5 0 0 3 8 0.348482 0.348482 
1 5 0 2 6 1 0 4 9 0.198415 0.198415 
1 5 1 2 6 2 0 4 0 0.802732 0.802732 
1 5 2 2 6 3 0 4 1 0.352266 0.352266 
1 5 3 2 6 4 0 4 2 0.732115 0.732115 
1 5 4 2 6 5 0 4 3 0.246728 0.246728 
1 5 5 2 6 6 0 4 4 0.943081 0.943081 
1 5 6 2 6 7 0 4 5 -0.529728 -0.529728 
1 5 7 2 6 8 0 4 6 -0.262474 -0.262474 
1 5 8 2 6 9 0 4 7 -0.504398 -0.504398 
1 5 9 2 6 0 0 4 8 -0.801545 -0.801545 
1 6 0 2 7 1 0 5 9 0.188323 0.188323 
1 6 1 2 7 2 0 5 0 -0.247326 -0.247326 
1 6 2 2 7 3 0 5 1 0.53882 0.53882 
1 6 3 2 7 4 0 5 2 0.537744 0.537744 
1 6 4 2 7 5 0 5 3 0.802657 0.802657 
1 6 5 2 7 6 0 5 4 -0.278886 -0.278886 
1 6 6 2 7 7 0 5 5 -0.182526 -0.182526 
1 6 7 2 7 8 0 5 6 0.898057 0.898057 
1 6 8 2 7 9 0 5 7 0.407717 0.407717 
1 6 9 2 7 0 0 5 8 -0.895554 -0.895554 
1 7 0 2 8 1 0 6 9 0.682458 0.682458 
1 7 1 2 8 2 0 6 0 -0.670293 -0.670293 
1 7 2 2 8 3 0 6 1 0.475292 0.475292 
1 7 3 2 8 4 0 6 2 -0.736446 -0.736446 
1 7 4 2 8 5 0 6 3 -0.314504 -0.314504 
1 7 5 2 8 6 0 6 4 0.852852 0.852852 
1 7 6 2 8 7 0 6 5 0.549707 0.549707 
1 7 7 2 8 8 0 6 6 0.610116 0.610116 
1 7 8 2 8 9 0 6 7 -0.430837 -0.430837 
1 7 9 2 8 0 0 6 8 -0.754008 -0.754008 
1 8 0 2 9 1 0 7 9 0.697715 0.697715 
1 8 1 2 9 2 0 7 0 -0.847383 -0.847383 
1 8 2 2 9 3 0 7 1 0.22709 0.22709 
1 8 3 2 9 4 0 7 2 0.0558467 0.0558467 
1 8 4 2 9 5 0 7 3 0.434356 0.434356 
1 8 5 2 9 6 0 7 4 -0.178522 -0.178522 
1 8 6 2 9 7 0 7 5 -0.735654 -0.735654 
1 8 7 2 9 8 0 7 6 -0.798729 -0.798729 
1 8 8 2 9 9 0 7 7 -0.732688 -0.732688 
1 8 9 2 9 0 0 7 8 -0.895377 -0.895377 
1 9 0 2 0 1 0 8 9 0.244948 0.244948 
1 9 1 2 0 2 0 8 0 0.993775 0.993775 
1 9 2 2 0 3 0 8 1 -0.0335063 -0.0335063 
1 9 3 2 0 4 0 8 2 -0.735594 -0.735594 
1 9 4 2 0 5 0 8 3 -0.24735 -0.24735 
1 9 5 2 0 6 0 8 4 -0.777828 -0.777828 
1 9 6 2 0 7 0 8 5 0.260969 0.260969 
1 9 7 2 0 8 0 8 6 -0.875121 -0.875121 
1 9 8 2 0 9 0 8 7 -0.0238777 -0.0238777 
1 9 9 2 0 0 0 8 8 -0.45419 -0.45419 
2 0 0 3 1 1 1 9 9 0.423482 0.423482 
2 0 1 3 1 2 1 9 0 -0.030427 -0.030427 
2 0 2 3 1 3 1 9 1 -0.464756 -0.464756 
2 0 3 3 1 4 1 9 2 -0.95582 -0.95582 
2 0 4 3 1 5 1 9 3 -0.820294 -0.820294 
2 0 5 3 1 6 1 9 4 0.348339 0.348339 
2 0 6 3 1 7 1 9 5 0.798937 0.798937 
2 0 7 3 1 8 1 9 6 0.501742 0.501742 
2 0 8 3 1 9 1 9 7 0.00428515 0.00428515 
2 0 9 3 1 0 1 9 8 -0.346301 -0.346301 
2 1 0 3 2 1 1 0 9 -0.687897 -0.687897 
2 1 1 3 2 2 1 0 0 -0.0549184 -0.0549184 
2 1 2 3 2 3 1 0 1 -0.279931 -0.279931 
2 1 3 3 2 4 1 0 2 0.350616 0.350616 
2 1 4 3 2 5 1 0 3 0.00885173 0.00885173 
2 1 5 3 2 6 1 0 4 0.448697 0.448697 
2 1 6 3 2 7 1 0 5 -0.673325 -0.673325 
2 1 7 3 2 8 1 0 6 0.911196 0.911196 
2 1 8 3 2 9 1 0 7 -0.386526 -0.386526 
2 1 9 3 2 0 1 0 8 -0.916137 -0.916137 
2 2 0 3 3 1 1 1 9 0.729323 0.729323 
2 2 1 3 3 2 1 1 0 0.312978 0.312978 
2 2 2 3 3 3 1 1 1 -0.311897 -0.311897 
2 2 3 3 3 4 1 1 2 -0.390589 -0.390589 
2 2 4 3 3 5 1 1 3 0.349825 0.349825 
2 2 5 3 3 6 1 1 4 0.0299888 0.0299888 
2 2 6 3 3 7 1 1 5 -0.223837 -0.223837 
2 2 7 3 3 8 1 1 6 -0.625124 -0.625124 
2 2 8 3 3 9 1 1 7 -0.934877 -0.934877 
2 2 9 3 3 0 1 1 8 -0.743124 -0.743124 
2 3 0 3 4 1 1 2 9 0.853291 0.853291 
2 3 1 3 4 2 1 2 0 -0.283056 -0.283056 
2 3 2 3 4 3 1 2 1 -0.0233896 -0.0233896 
2 3 3 3 4 4 1 2 2 -0.568463 -0.568463 
2 3 4 3 4 5 1 2 3 -0.332858 -0.332858 
2 3 5 3 4 6 1 2 4 -0.367828 -0.367828 
2 3 6 3 4 7 1 2 5 -0.879283 -0.879283 
2 3 7 3 4 8 1 2 6 -0.878562 -0.878562 
2 3 8 3 4 9 1 2 7 0.263491 0.263491 
2 3 9 3 4 0 1 2 8 -0.970983 -0.970983 
2 4 0 3 5 1 1 3 9 -0.367995 -0.367995 
2 4 1 3 5 2 1 3 0 0.732544 0.732544 
2 4 2 3 5 3 1 3 1 0.0482947 0.0482947 
2 4 3 3 5 4 1 3 2 0.08234 0.08234 
2 4 4 3 5 5 1 3 3 0.91075 0.91075 
2 4 5 3 5 6 1 3 4 0.452908 0.452908 
2 4 6 3 5 7 1 3 5 -0.312706 -0.312706 
2 4 7 3 5 8 1 3 6 0.142145 0.142145 
2 4 8 3 5 9 1 3 7 -0.517734 -0.517734 
2 4 9 3 5 0 1 3 8 0.0407643 0.0407643 
2 5 0 3 6 1 1 4 9 -0.579784 -0.579784 
2 5 1 3 6 2 1 4 0 -0.580862 -0.580862 
2 5 2 3 6 3 1 4 1 0.67753 0.67753 
2 5 3 3 6 4 1 4 2 -0.641695 -0.641695 
2 5 4 3 6 5 1 4 3 0.0977987 0.0977987 
2 5 5 3 6 6 1 4 4 0.40431 0.40431 
2 5 6 3 6 7 1 4 5 -0.266859 -0.266859 
2 5 7 3 6 8 1 4 6 -0.576282 -0.576282 
2 5 8 3 6 9 1 4 7 0.0553848 0.0553848 
2 5 9 3 6 0 1 4 8 0.4493 0.4493 
2 6 0 3 7 1 1 5 9 -0.533301 -0.533301 
2 6 1 3 7 2 1 5 0 -0.0625922 -0.0625922 
2 6 2 3 7 3 1 5 1 0.101166 0.101166 
2 6 3 3 7 4 1 5 2 -0.62075 -0.62075 
2 6 4 3 7 5 1 5 3 0.985374 0.985374 
2 6 5 3 7 6 1 5 4 -0.0544348 -0.0544348 
2 6 6 3 7 7 1 5 5 0.337683 0.337683 
2 6 7 3 7 8 1 5 6 -0.286519 -0.286519 
2 6 8 3 7 9 1 5 7 0.965973 0.965973 
2 6 9 3 7 0 1 5 8 -0.668007 -0.668007 
2 7 0 3 8 1 1 6 9 -0.0967641 -0.0967641 
2 7 1 3 8 2 1 6 0 -0.901957 -0.901957 
2 7 2 3 8 3 1 6 1 -0.84006 -0.84006 
2 7 3 3 8 4 1 6 2 0.631567 0.631567 
2 7 4 3 8 5 1 6 3 0.517059 0.517059 
2 7 5 3 8 6 1 6 4 -0.724058 -0.724058 
2 7 6 3 8 7 1 6 5 -0.441656 -0.441656 
2 7 7 3 8 8 1 6 6 0.890893 0.890893 
2 7 8 3 8 9 1 6 7 -0.0530256 -0.0530256 
2 7 9 3 8 0 1 6 8 -0.267914 -0.267914 
2 8 0 3 9 1 1 7 9 0.0462741 0.0462741 
2 8 1 3 9 2 1 7 0 0.0220204 0.0220204 
2 8 2 3 9 3 1 7 1 -0.220759 -0.220759 
2 8 3 3 9 4 1 7 2 -0.598063 -0.598063 
2 8 4 3 9 5 1 7 3 0.358513 0.358513 
2 8 5 3 9 6 1 7 4 0.879086 0.879086 
2 8 6 3 9 7 1 7 5 0.748469 0.748469 
2 8 7 3 9 8 1 7 6 0.188201 0.188201 
2 8 8 3 9 9 1 7 7 -0.386966 -0.386966 
2 8 9 3 9 0 1 7 8 0.711331 0.711331 
2 9 0 3 0 1 1 8 9 -0.709439 -0.709439 
2 9 1 3 0 2 1 8 0 0.416265 0.416265 
2 9 2 3 0 3 1 8 1 -0.15555 -0.15555 
2 9 3 3 0 4 1 8 2 -0.902683 -0.902683 
2 9 4 3 0 5 1 8 3 -0.606599 -0.606599 
2 9 5 3 0 6 1 8 4 -0.464345 -0.464345 
2 9 6 3 0 7 1 8 5 -0.230156 -0.230156 
2 9 7 3 0 8 1 8 6 -0.0484584 -0.0484584 
2 9 8 3 0 9 1 8 7 -0.846323 -0.846323 
2 9 9 3 0 0 1 8 8 -0.515288 -0.515288 
3 0 0 4 1 1 2 9 9 -0.290556 -0.290556 
3 0 1 4 1 2 2 9 0 -0.191963 -0.191963 
3 0 2 4 1 3 2 9 1 -0.139838 -0.139838 
3 0 3 4 1 4 2 9 2 -0.41606 -0.41606 
3 0 4 4 1 5 2 9 3 0.666561 0.666561 
3 0 5 4 1 6 2 9 4 0.588466 0.588466 
3 0 6 4 1 7 2 9 5 -0.501777 -0.501777 
3 0 7 4 1 8 2 9 6 -0.480351 -0.480351 
3 0 8 4 1 9 2 9 7 -0.217315 -0.217315 
3 0 9 4 1 0 2 9 8 -0.412876 -0.412876 
3 1 0 4 2 1 2 0 9 -0.897302 -0.897302 
3 1 1 4 2 2 2 0 0 0.445491 0.445491 
3 1 2 4 2 3 2 0 1 -0.926197 -0.926197 
3 1 3 4 2 4 2 0 2 0.514277 0.514277 
3 1 4 4 2 5 2 0 3 -0.44372 -0.44372 
3 1 5 4 2 6 2 0 4 0.86247 0.86247 
3 1 6 4 2 7 2 0 5 0.438178 0.438178 
3 1 7 4 2 8 2 0 6 -0.503292 -0.503292 
3 1 8 4 2 9 2 0 7 0.760442 0.760442 
3 1 9 4 2 0 2 0 8 0.250985 0.250985 
3 2 0 4 3 1 2 1 9 -0.664142 -0.664142 
3 2 1 4 3 2 2 1 0 -0.790011 -0.790011 
3 2 2 4 3 3 2 1 1 0.0654998 0.0654998 
3 2 3 4 3 4 2 1 2 0.264233 0.264233 
3 2 4 4 3 5 2 1 3 0.435169 0.435169 
3 2 5 4 3 6 2 1 4 0.190153 0.190153 
3 2 6 4 3 7 2 1 5 0.679654 0.679654 
3 2 7 4 3 8 2 1 6 0.13512 0.13512 
3 2 8 4 3 9 2 1 7 0.521569 0.521569 
3 2 9 4 3 0 2 1 8 -0.389193 -0.389193 
3 3 0 4 4 1 2 2 9 -0.239775 -0.239775 
3 3 1 4 4 2 2 2 0 0.940215 0.940215 
3 3 2 4 4 3 2 2 1 -0.351959 -0.351959 
3 3 3 4 4 4 2 2 2 -0.340677 -0.340677 
3 3 4 4 4 5 2 2 3 0.808855 0.808855 
3 3 5 4 4 6 2 2 4 -0.596147 -0.596147 
3 3 6 4 4 7 2 2 5 -0.103297 -0.103297 
3 3 7 4 4 8 2 2 6 -0.015739 -0.015739 
3 3 8 4 4 9 2 2 7 0.95045 0.95045 
3 3 9 4 4 0 2 2 8 -0.584526 -0.584526 
3 4 0 4 5 1 2 3 9 -0.860663 -0.860663 
3 4 1 4 5 2 2 3 0 -0.0948949 -0.0948949 
3 4 2 4 5 3 2 3 1 0.72426 0.72426 
3 4 3 4 5 4 2 3 2 0.638757 0.638757 
3 4 4 4 5 5 2 3 3 0.656524 0.656524 
3 4 5 4 5 6 2 3 4 -0.0514017 -0.0514017 
3 4 6 4 5 7 2 3 5 0.643927 0.643927 
3 4 7 4 5 8 2 3 6 -0.77962 -0.77962 
3 4 8 4 5 9 2 3 7 -0.154885 -0.154885 
3 4 9 4 5 0 2 3 8 -0.15546 -0.15546 
3 5 0 4 6 1 2 4 9 0.0171344 0.0171344 
3 5 1 4 6 2 2 4 0 0.954862 0.954862 
3 5 2 4 6 3 2 4 1 -0.111198 -0.111198 
3 5 3 4 6 4 2 4 2 0.739455 0.739455 
3 5 4 4 6 5 2 4 3 -0.426598 -0.426598 
3 5 5 4 6 6 2 4 4 0.521544 0.521544 
3 5 6 4 6 7 2 4 5 0.219879 0.219879 
3 5 7 4 6 8 2 4 6 0.408358 0.408358 
3 5 8 4 6 9 2 4 7 -0.12105 -0.12105 
3 5 9 4 6 0 2 4 8 -0.0210288 -0.0210288 
3 6 0 4 7 1 2 5 9 -0.161725 -0.161725 
3 6 1 4 7 2 2 5 0 -0.577972 -0.577972 
3 6 2 4 7 3 2 5 1 0.225125 0.225125 
3 6 3 4 7 4 2 5 2 0.26512 0.26512 
3 6 4 4 7 5 2 5 3 0.863368 0.863368 
3 6 5 4 7 6 2 5 4 0.14532 0.14532 
3 6 6 4 7 7 2 5 5 -0.622978 -0.622978 
3 6 7 4 7 8 2 5 6 -0.54091 -0.54091 
3 6 8 4 7 9 2 5 7 -0.875331 -0.875331 
3 6 9 4 7 0 2 5 8 0.125671 0.125671 
3 7 0 4 8 1 2 6 9 -0.903716 -0.903716 
3 7 1 4 8 2 2 6 0 0.326169 0.326169 
3 7 2 4 8 3 2 6 1 0.362786 0.362786 
3 7 3 4 8 4 2 6 2 -0.605884 -0.605884 
3 7 4 4 8 5 2 6 3 -0.0747541 -0.0747541 
3 7 5 4 8 6 2 6 4 -0.206887 -0.206887 
3 7 6 4 8 7 2 6 5 -0.794402 -0.794402 
3 7 7 4 8 8 2 6 6 0.426114 0.426114 
3 7 8 4 8 9 2 6 7 0.455578 0.455578 
3 7 9 4 8 0 2 6 8 0.553608 0.553608 
3 8 0 4 9 1 2 7 9 -0.544274 -0.544274 
3 8 1 4 9 2 2 7 0 0.677198 0.677198 
3 8 2 4 9 3 2 7 1 0.918124 0.918124 
3 8 3 4 9 4 2 7 2 0.943959 0.943959 
3 8 4 4 9 5 2 7 3 -0.428233 -0.428233 
3 8 5 4 9 6 2 7 4 -0.767818 -0.767818 
3 8 6 4 9 7 2 7 5 0.582503 0.582503 
3 8 7 4 9 8 2 7 6 -0.50758 -0.50758 
3 8 8 4 9 9 2 7 7 0.10149 0.10149 
3 8 9 4 9 0 2 7 8 0.409912 0.409912 
3 9 0 4 0 1 2 8 9 -0.600714 -0.600714 
3 9 1 4 0 2 2 8 0 -0.214734 -0.214734 
3 9 2 4 0 3 2 8 1 -0.0207039 -0.0207039 
3 9 3 4 0 4 2 8 2 0.720787 0.720787 
3 9 4 4 0 5 2 8 3 -0.546329 -0.546329 
3 9 5 4 0 6 2 8 4 -0.524987 -0.524987 
3 9 6 4 0 7 2 8 5 -0.636702 -0.636702 
3 9 7 4 0 8 2 8 6 -0.891098 -0.891098 
3 9 8 4 0 9 2 8 7 0.264863 0.264863 
3 9 9 4 0 0 2 8 8 0.523175 0.523175 
4 0 0 5 1 1 3 9 9 0.597219 0.597219 
4 0 1 5 1 2 3 9 0 -0.820018 -0.820018 
4 0 2 5 1 3 3 9 1 -0.0291851 -0.0291851 
4 0 3 5 1 4 3 9 2 0.835211 0.835211 
4 0 4 5 1 5 3 9 3 -0.062051 -0.062051 
4 0 5 5 1 6 3 9 4 0.0469488 0.0469488 
4 0 6 5 1 7 3 9 5 -0.730212 -0.730212 
4 0 7 5 1 8 3 9 6 0.592248 0.592248 
4 0 8 5 1 9 3 9 7 0.585807 0.585807 
4 0 9 5 1 0 3 9 8 0.61333 0.61333 
4 1 0 5 2 1 3 0 9 -0.0936063 -0.0936063 
4 1 1 5 2 2 3 0 0 -0.833887 -0.833887 
4 1 2 5 2 3 3 0 1 -0.301688 -0.301688 
4 1 3 5 2 4 3 0 2 -0.279382 -0.279382 
4 1 4 5 2 5 3 0 3 0.297706 0.297706 
4 1 5 5 2 6 3 0 4 0.686847 0.686847 
4 1 6 5 2 7 3 0 5 0.241523 0.241523 
4 1 7 5 2 8 3 0 6 -0.444865 -0.444865 
4 1 8 5 2 9 3 0 7 0.404447 0.404447 
4 1 9 5 2 0 3 0 8 0.980396 0.980396 
4 2 0 5 3 1 3 1 9 0.767822 0.767822 
4 2 1 5 3 2 3 1 0 0.719737 0.719737 
4 2 2 5 3 3 3 1 1 0.436324 0.436324 
4 2 3 5 3 4 3 1 2 -0.958959 -0.958959 
4 2 4 5 3 5 3 1 3 -0.655553 -0.655553 
4 2 5 5 3 6 3 1 4 0.511685 0.511685 
4 2 6 5 3 7 3 1 5 0.0170974 0.0170974 
4 2 7 5 3 8 3 1 6 -0.521557 -0.521557 
4 2 8 5 3 9 3 1 7 0.0117436 0.0117436 
4 2 9 5 3 0 3 1 8 -0.552162 -0.552162 
4 3 0 5 4 1 3 2 9 -0.181247 -0.181247 
4 3 1 5 4 2 3 2 0 -0.46909 -0.46909 
4 3 2 5 4 3 3 2 1 0.730086 0.730086 
4 3 3 5 4 4 3 2 2 0.673202 0.673202 
4 3 4 5 4 5 3 2 3 0.802556 0.802556 
4 3 5 5 4 6 3 2 4 0.0683481 0.0683481 
4 3 6 5 4 7 3 2 5 0.982247 0.982247 
4 3 7 5 4 8 3 2 6 0.674296 0.674296 
4 3 8 5 4 9 3 2 7 0.080105 0.080105 
4 3 9 5 4 0 3 2 8 -0.615063 -0.615063 
4 4 0 5 5 1 3 3 9 -0.873833 -0.873833 
4 4 1 5 5 2 3 3 0 0.246618 0.246618 
4 4 2 5 5 3 3 3 1 0.128464 0.128464 
4 4 3 5 5 4 3 3 2 -0.273935 -0.273935 
4 4 4 5 5 5 3 3 3 -0.881544 -0.881544 
4 4 5 5 5 6 3 3 4 -0.453548 -0.453548 
4 4 6 5 5 7 3 3 5 0.542737 0.542737 
4 4 7 5 5 8 3 3 6 0.724729 0.724729 
4 4 8 5 5 9 3 3 7 0.911137 0.911137 
4 4 9 5 5 0 3 3 8 -0.137825 -0.137825 
4 5 0 5 6 1 3 4 9 -0.0390556 -0.0390556 
4 5 1 5 6 2 3 4 0 -0.821535 -0.821535 
4 5 2 5 6 3 3 4 1 0.358077 0.358077 
4 5 3 5 6 4 3 4 2 -0.518769 -0.518769 
4 5 4 5 6 5 3 4 3 0.652759 0.652759 
4 5 5 5 6 6 3 4 4 0.467103 0.467103 
4 5 6 5 6 7 3 4 5 0.230822 0.230822 
4 5 7 5 6 8 3 4 6 -0.0507497 -0.0507497 
4 5 8 5 6 9 3 4 7 0.55825 0.55825 
4 5 9 5 6 0 3 4 8 0.0383705 0.0383705 
4 6 0 5 7 1 3 5 9 0.00294437 0.00294437 
4 6 1 5 7 2 3 5 0 -0.645203 -0.645203 
4 6 2 5 7 3 3 5 1 0.0322512 0.0322512 
